condition,seed,task_name,realized_sample_count
lr_low,1,A00_copy,2821
lr_low,1,A01_reverse,3071
lr_low,1,A02_substitute,4714
lr_low,1,A03_copy,70037
lr_low,1,A04_reverse,3344
lr_low,1,A05_substitute,2362
lr_low,1,A06_copy,33658
lr_low,1,A07_reverse,3460
lr_low,1,C00_reverse_then_substitute_06_04,12860
lr_low,1,C01_substitute_then_reverse_03_04,6998
lr_low,1,C02_copy_then_substitute_00_07,2514
lr_low,1,C03_reverse_then_substitute_06_01,16395
lr_low,1,C04_substitute_then_reverse_07_01,2487
lr_low,1,C05_copy_then_substitute_06_07,2899
lr_low,1,C06_reverse_then_substitute_02_00,10687
lr_low,1,C07_substitute_then_reverse_04_03,22068
lr_low,1,K00_shortcut_for_A00_copy,4056
lr_low,1,K01_shortcut_for_A07_reverse,4435
lr_low,1,K02_shortcut_for_A04_reverse,9087
lr_low,1,S00_surface_rotate,5289
lr_low,1,S01_surface_rotate,7844
lr_low,1,S02_surface_rotate,3776
lr_low,1,U00_unrelated_substitute,5735
lr_low,1,U01_unrelated_substitute,6270
lr_low,1,U02_unrelated_substitute,3245
