condition,seed,task_name,realized_sample_count
base,2,A00_copy,2687
base,2,A01_reverse,3107
base,2,A02_substitute,4701
base,2,A03_copy,69998
base,2,A04_reverse,3312
base,2,A05_substitute,2423
base,2,A06_copy,33746
base,2,A07_reverse,3687
base,2,C00_reverse_then_substitute_06_04,12852
base,2,C01_substitute_then_reverse_03_04,6938
base,2,C02_copy_then_substitute_00_07,2660
base,2,C03_reverse_then_substitute_06_01,16175
base,2,C04_substitute_then_reverse_07_01,2488
base,2,C05_copy_then_substitute_06_07,2875
base,2,C06_reverse_then_substitute_02_00,10783
base,2,C07_substitute_then_reverse_04_03,22025
base,2,K00_shortcut_for_A00_copy,4183
base,2,K01_shortcut_for_A07_reverse,4468
base,2,K02_shortcut_for_A04_reverse,9025
base,2,S00_surface_rotate,5231
base,2,S01_surface_rotate,7967
base,2,S02_surface_rotate,3825
base,2,U00_unrelated_substitute,5694
base,2,U01_unrelated_substitute,6145
base,2,U02_unrelated_substitute,3117
