condition,seed,task_name,realized_sample_count
wd_zero,2,A00_copy,2687
wd_zero,2,A01_reverse,3107
wd_zero,2,A02_substitute,4701
wd_zero,2,A03_copy,69998
wd_zero,2,A04_reverse,3312
wd_zero,2,A05_substitute,2423
wd_zero,2,A06_copy,33746
wd_zero,2,A07_reverse,3687
wd_zero,2,C00_reverse_then_substitute_06_04,12852
wd_zero,2,C01_substitute_then_reverse_03_04,6938
wd_zero,2,C02_copy_then_substitute_00_07,2660
wd_zero,2,C03_reverse_then_substitute_06_01,16175
wd_zero,2,C04_substitute_then_reverse_07_01,2488
wd_zero,2,C05_copy_then_substitute_06_07,2875
wd_zero,2,C06_reverse_then_substitute_02_00,10783
wd_zero,2,C07_substitute_then_reverse_04_03,22025
wd_zero,2,K00_shortcut_for_A00_copy,4183
wd_zero,2,K01_shortcut_for_A07_reverse,4468
wd_zero,2,K02_shortcut_for_A04_reverse,9025
wd_zero,2,S00_surface_rotate,5231
wd_zero,2,S01_surface_rotate,7967
wd_zero,2,S02_surface_rotate,3825
wd_zero,2,U00_unrelated_substitute,5694
wd_zero,2,U01_unrelated_substitute,6145
wd_zero,2,U02_unrelated_substitute,3117
