condition,seed,task_name,realized_sample_count
baseline,3,A00_copy,2829
baseline,3,A01_reverse,7938
baseline,3,A02_substitute,2352
baseline,3,A03_copy,2626
baseline,3,A04_reverse,3127
baseline,3,A05_substitute,4785
baseline,3,A06_copy,70252
baseline,3,A07_reverse,16185
baseline,3,C00_reverse_then_substitute_04_03,4016
baseline,3,C01_substitute_then_reverse_04_06,9148
baseline,3,C02_copy_then_substitute_06_04,5707
baseline,3,C03_reverse_then_substitute_07_02,5104
baseline,3,C04_substitute_then_reverse_03_06,12792
baseline,3,C05_copy_then_substitute_06_07,10714
baseline,3,C06_reverse_then_substitute_05_07,33896
baseline,3,C07_substitute_then_reverse_01_04,6368
baseline,3,K00_shortcut_for_A02_substitute,4385
baseline,3,K01_shortcut_for_A05_substitute,3861
baseline,3,K02_shortcut_for_A03_copy,7010
baseline,3,S00_surface_rotate,21816
baseline,3,S01_surface_rotate,3409
baseline,3,S02_surface_rotate,3555
baseline,3,U00_unrelated_substitute,2517
baseline,3,U01_unrelated_substitute,3073
baseline,3,U02_unrelated_substitute,2647
