condition,seed,task_name,realized_sample_count
lr_high,7,A00_copy,3503
lr_high,7,A01_reverse,69792
lr_high,7,A02_substitute,2697
lr_high,7,A03_copy,3425
lr_high,7,A04_reverse,4631
lr_high,7,A05_substitute,3260
lr_high,7,A06_copy,16174
lr_high,7,A07_reverse,9048
lr_high,7,C00_reverse_then_substitute_02_05,3895
lr_high,7,C01_substitute_then_reverse_01_03,33939
lr_high,7,C02_copy_then_substitute_04_07,4160
lr_high,7,C03_reverse_then_substitute_06_01,22390
lr_high,7,C04_substitute_then_reverse_03_07,5741
lr_high,7,C05_copy_then_substitute_07_06,2387
lr_high,7,C06_reverse_then_substitute_01_05,12945
lr_high,7,C07_substitute_then_reverse_07_03,7162
lr_high,7,K00_shortcut_for_A07_reverse,2423
lr_high,7,K01_shortcut_for_A03_copy,5216
lr_high,7,K02_shortcut_for_A00_copy,2495
lr_high,7,S00_surface_rotate,6154
lr_high,7,S01_surface_rotate,2869
lr_high,7,S02_surface_rotate,4352
lr_high,7,U00_unrelated_substitute,10695
lr_high,7,U01_unrelated_substitute,2968
lr_high,7,U02_unrelated_substitute,7791
