condition,seed,task_name,realized_sample_count
wd_zero,3,A00_copy,2829
wd_zero,3,A01_reverse,7938
wd_zero,3,A02_substitute,2352
wd_zero,3,A03_copy,2626
wd_zero,3,A04_reverse,3127
wd_zero,3,A05_substitute,4785
wd_zero,3,A06_copy,70252
wd_zero,3,A07_reverse,16185
wd_zero,3,C00_reverse_then_substitute_04_03,4016
wd_zero,3,C01_substitute_then_reverse_04_06,9148
wd_zero,3,C02_copy_then_substitute_06_04,5707
wd_zero,3,C03_reverse_then_substitute_07_02,5104
wd_zero,3,C04_substitute_then_reverse_03_06,12792
wd_zero,3,C05_copy_then_substitute_06_07,10714
wd_zero,3,C06_reverse_then_substitute_05_07,33896
wd_zero,3,C07_substitute_then_reverse_01_04,6368
wd_zero,3,K00_shortcut_for_A02_substitute,4385
wd_zero,3,K01_shortcut_for_A05_substitute,3861
wd_zero,3,K02_shortcut_for_A03_copy,7010
wd_zero,3,S00_surface_rotate,21816
wd_zero,3,S01_surface_rotate,3409
wd_zero,3,S02_surface_rotate,3555
wd_zero,3,U00_unrelated_substitute,2517
wd_zero,3,U01_unrelated_substitute,3073
wd_zero,3,U02_unrelated_substitute,2647
